umkm_id,kode_umkm,pelaku_umkm_id,diverifikasi_oleh_admin_id,lokasi_id,jenis_umkm_id,skala_usaha_id,kategori_usaha_id,status_umkm_id,nama_umkm,nib,deskripsi_usaha,produk_utama,tahun_berdiri,nomor_whatsapp,email_bisnis,jam_operasional,media_sosial_marketplace,logo_url,foto_cover_url,status_verified,tanggal_terdaftar,is_deleted,deleted_at,archived_at,created_at,updated_at
UMK003006,UMKM-2026-003006,PLK003006,ADM000038,LOK000079,JASA,MIKRO,KATU05,AKTIF,Warung Rasa Nusantara Jasa,9194251014237,"Warung Rasa Nusantara Jasa bergerak di bidang jasa dengan produk utama Jasa Desain Logo. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Jasa Desain Logo,2014,089992446818,warung-rasa-nusantara-jasa006@bisnis.id,Senin-Sabtu 07.30-16.30,Tokopedia;Website katalog,https://cdn.umkmtumbuh.local/logo/umk003006.webp,https://cdn.umkmtumbuh.local/cover/umk003006.webp,true,2024-09-15,false,,,2024-09-15 01:49:12,2024-12-20 01:49:12
UMK003007,UMKM-2026-003007,PLK003007,,LOK000092,KRIYA,KECIL,KATU03,NONAKTIF,Bengkel Digital Kreatif Miniatur,3302833902651,"Bengkel Digital Kreatif Miniatur merupakan UMKM kriya yang mengembangkan Miniatur Wayang. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Miniatur Wayang,2025,081257699358,bengkel-digital-kreatif-miniatur.kontak@icloud.com,Senin-Sabtu 08.00-17.00,Shopee,https://cdn.umkmtumbuh.local/logo/umk003007.webp,https://cdn.umkmtumbuh.local/cover/umk003007.webp,false,2025-07-18,true,2027-01-08 06:56:19,,2025-07-18 06:56:19,2025-10-21 06:56:19
UMK003008,UMKM-2026-003008,PLK003008,ADM000219,LOK000105,KULINER,MIKRO,KATU01,AKTIF,Karya Kue Tradisi Kopi,2115578133655,"Karya Kue Tradisi Kopi bergerak di bidang kuliner dengan produk utama Kopi Susu Botol. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Kopi Susu Botol,2025,08886534485,order-karya-kue-tradisi-kopi@umkm.id,Setiap hari 08.00-21.00,GrabFood;GoFood,https://cdn.umkmtumbuh.local/logo/umk003008.webp,https://cdn.umkmtumbuh.local/cover/umk003008.webp,true,2024-02-02,false,,,2024-02-02 21:02:40,2024-05-07 21:02:40
UMK003009,UMKM-2026-003009,PLK003009,ADM000248,LOK000118,FASHION,MIKRO,KATU02,AKTIF,Rumah Produksi Pasar Rakyat Blouse,,"Rumah Produksi Pasar Rakyat Blouse adalah usaha keluarga di sektor fashion. Produk utama Blouse Batik dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Blouse Batik,2016,082141815708,rumah-produksi-pasar-rakyat-blouse009@gmail.com,Toko 09.00-18.00; online 24 jam,Instagram;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003009.webp,https://cdn.umkmtumbuh.local/cover/umk003009.webp,true,2024-05-29,false,,,2024-05-29 00:34:06,2024-09-26 00:34:06
UMK003010,UMKM-2026-003010,PLK003010,ADM000090,LOK000131,KULINER,MIKRO,KATU01,AKTIF,Sanggar Maju Jaya Lumpia,,Sanggar Maju Jaya Lumpia menjalankan usaha kuliner berbasis pesanan dan penjualan rutin. Produk unggulan Lumpia Frozen dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Lumpia Frozen,2015,0881622901522,usaha-sanggar-maju-jaya-lumpia@mail.com,Produksi 05.00-11.00; order online 24 jam,ShopeeFood;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003010.webp,https://cdn.umkmtumbuh.local/cover/umk003010.webp,true,2024-05-17,false,,,2024-05-17 19:27:41,2024-08-03 19:27:41
UMK003011,UMKM-2026-003011,PLK003011,ADM000053,LOK000144,DIGITAL,KECIL,KATU08,AKTIF,Lapak Kopi Kartasura Jasa,1346911459790,"Lapak Kopi Kartasura Jasa merupakan UMKM digital yang mengembangkan Jasa Optimasi Google Business. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Jasa Optimasi Google Business,2012,08131454155,lapak-kopi-kartasura-jasa.order@bisnis.id,Senin-Sabtu 10.00-18.00,Website katalog;Instagram,https://cdn.umkmtumbuh.local/logo/umk003011.webp,https://cdn.umkmtumbuh.local/cover/umk003011.webp,true,2024-07-19,false,,,2024-07-19 07:26:01,2024-08-12 07:26:01
UMK003012,UMKM-2026-003012,PLK003012,ADM000040,LOK000157,KECANTIKAN,KECIL,KATU06,AKTIF,Studio Rajut Cantik Aromaterapi,1250439154736,"Studio Rajut Cantik Aromaterapi memproduksi dan memasarkan Aromaterapi untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Aromaterapi,2012,085383103106,kontak12.studio-rajut-cantik-aromaterapi@icloud.com,Senin-Jumat 09.00-17.00; Sabtu 09.00-13.00,Instagram;Shopee;TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk003012.webp,https://cdn.umkmtumbuh.local/cover/umk003012.webp,true,2024-04-09,false,,,2024-04-09 02:23:36,2024-04-15 02:23:36
UMK003013,UMKM-2026-003013,PLK003013,ADM000049,LOK000170,KULINER,KECIL,KATU01,AKTIF,Pawon Tempe Murni Roti,9167853436533,"Pawon Tempe Murni Roti adalah usaha keluarga di sektor kuliner. Produk utama Roti Pisang dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Roti Pisang,2024,08976046329,halo13.pawon-tempe-murni-roti@bisnis.id,By appointment melalui WhatsApp,Instagram,https://cdn.umkmtumbuh.local/logo/umk003013.webp,https://cdn.umkmtumbuh.local/cover/umk003013.webp,true,2025-05-19,false,,,2025-05-19 07:35:11,2025-09-07 07:35:11
UMK003014,UMKM-2026-003014,PLK003014,ADM000008,LOK000183,DIGITAL,MIKRO,KATU08,AKTIF,Dapur Karya Ibu Desain,1373425121542,"Dapur Karya Ibu Desain memproduksi dan memasarkan Desain Feed untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Desain Feed,2021,089570894029,kemitraan.dapur-karya-ibu-desain@gmail.com,Senin-Sabtu 10.00-18.00,Instagram;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003014.webp,https://cdn.umkmtumbuh.local/cover/umk003014.webp,true,2025-12-11,false,,,2025-12-11 04:28:56,2026-03-21 04:28:56
UMK003015,UMKM-2026-003015,PLK003015,ADM000057,LOK000196,DIGITAL,MIKRO,KATU08,AKTIF,Koperasi Sejahtera Desain,3184810862668,"Koperasi Sejahtera Desain bergerak di bidang digital dengan produk utama Desain Marketplace. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Desain Marketplace,2014,08119799798,kemitraan15.koperasi-sejahtera-desain@mail.com,Remote by appointment,Website katalog;Instagram,https://cdn.umkmtumbuh.local/logo/umk003015.webp,https://cdn.umkmtumbuh.local/cover/umk003015.webp,true,2024-08-22,false,,,2024-08-22 22:49:34,2024-10-25 22:49:34
UMK003016,UMKM-2026-003016,PLK003016,ADM000198,LOK000209,FASHION,MIKRO,KATU02,AKTIF,Depot Kriya Indah Batik,1892847499153,"Depot Kriya Indah Batik bergerak di bidang fashion dengan produk utama Batik Tulis. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Batik Tulis,2019,085119705516,depot-kriya-indah-batik.cs@outlook.com,Selasa-Minggu 09.00-20.00,Website katalog;Instagram,https://cdn.umkmtumbuh.local/logo/umk003016.webp,https://cdn.umkmtumbuh.local/cover/umk003016.webp,true,2025-06-01,false,,,2025-06-01 02:14:20,2025-07-04 02:14:20
UMK003017,UMKM-2026-003017,PLK003017,ADM000178,LOK000222,DIGITAL,MIKRO,KATU08,AKTIF,Galeri Digital Kreatif Paket,2107080261374,Galeri Digital Kreatif Paket menjalankan usaha digital berbasis pesanan dan penjualan rutin. Produk unggulan Paket Reels Produk dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Paket Reels Produk,2018,08812502177,galeri-digital-kreatif-paket017@outlook.com,Senin-Jumat 09.00-17.00; layanan online 24 jam,Google Business Profile;Website katalog,https://cdn.umkmtumbuh.local/logo/umk003017.webp,https://cdn.umkmtumbuh.local/cover/umk003017.webp,true,2024-09-16,false,,,2024-09-16 05:07:05,2024-10-30 05:07:05
UMK003018,UMKM-2026-003018,PLK003018,ADM000110,LOK000235,KULINER,MIKRO,KATU01,AKTIF,Workshop Oleh-Oleh Solo Bumbu,1212712591223,"Workshop Oleh-Oleh Solo Bumbu adalah usaha keluarga di sektor kuliner. Produk utama Bumbu Pecel dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Bumbu Pecel,2018,0898940910077,kemitraan-workshop-oleh-oleh-solo-bumbu@yahoo.co.id,Senin-Jumat 08.00-16.00,GrabFood;GoFood,https://cdn.umkmtumbuh.local/logo/umk003018.webp,https://cdn.umkmtumbuh.local/cover/umk003018.webp,true,2026-02-07,false,,,2026-02-07 03:49:31,2026-05-24 03:49:31
UMK003019,UMKM-2026-003019,PLK003019,ADM000175,LOK000248,FASHION,KECIL,KATU02,AKTIF,Kedai Eco Craft Hijab,1418729720336,"Kedai Eco Craft Hijab merupakan UMKM fashion yang mengembangkan Hijab Motif. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Hijab Motif,2013,085138076261,kedai-eco-craft-hijab.order@umkm.id,Senin-Sabtu 08.00-17.00,Google Business Profile;Instagram,https://cdn.umkmtumbuh.local/logo/umk003019.webp,https://cdn.umkmtumbuh.local/cover/umk003019.webp,true,2025-02-09,false,,,2025-02-09 05:27:41,2025-06-03 05:27:41
UMK003020,UMKM-2026-003020,PLK003020,ADM000226,LOK000261,KRIYA,MIKRO,KATU03,AKTIF,Toko Bumi Pangan Anyaman,1232499740461,"Toko Bumi Pangan Anyaman bergerak di bidang kriya dengan produk utama Anyaman Bambu. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Anyaman Bambu,2014,08952718051,toko-bumi-pangan-anyaman020@gmail.com,Senin-Sabtu 07.30-16.30,Instagram;Shopee;TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk003020.webp,https://cdn.umkmtumbuh.local/cover/umk003020.webp,true,2025-09-16,false,,,2025-09-16 19:22:52,2025-11-01 19:22:52
UMK003021,UMKM-2026-003021,PLK003021,ADM000237,LOK000274,DIGITAL,MIKRO,KATU08,AKTIF,Rumah Kemasan Rasa Nusantara Jasa,9144490371205,"Rumah Kemasan Rasa Nusantara Jasa bergerak di bidang digital dengan produk utama Jasa Optimasi Google Business. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Jasa Optimasi Google Business,2019,089985786878,rumah-kemasan-rasa-nusantara-jasa021@umkm.id,Senin-Jumat 09.00-17.00; layanan online 24 jam,Instagram;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003021.webp,https://cdn.umkmtumbuh.local/cover/umk003021.webp,true,2024-07-19,false,,,2024-07-19 09:30:00,2024-10-02 09:30:00
UMK003022,UMKM-2026-003022,PLK003022,ADM000160,LOK000287,FASHION,MIKRO,KATU02,AKTIF,Sentra Tani Muda Mukena,3348527604510,"Sentra Tani Muda Mukena memproduksi dan memasarkan Mukena Travel untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Mukena Travel,2020,085735412096,sentra-tani-muda-mukena.kontak@umkm.id,Produksi 08.00-15.00; pemesanan online 24 jam,Shopee;Tokopedia;Instagram,https://cdn.umkmtumbuh.local/logo/umk003022.webp,https://cdn.umkmtumbuh.local/cover/umk003022.webp,true,2024-08-16,false,,,2024-08-16 07:28:57,2024-10-05 07:28:57
UMK003023,UMKM-2026-003023,PLK003023,ADM000178,LOK000300,KULINER,MIKRO,KATU01,AKTIF,Kios Rajut Cantik Lumpia,2258337744277,"Kios Rajut Cantik Lumpia memproduksi dan memasarkan Lumpia Frozen untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Lumpia Frozen,2015,08889455211,admin23.kios-rajut-cantik-lumpia@mail.com,Toko 09.00-18.00; online 24 jam,GrabFood;GoFood,https://cdn.umkmtumbuh.local/logo/umk003023.webp,https://cdn.umkmtumbuh.local/cover/umk003023.webp,true,2026-02-01,false,,,2026-02-01 05:28:10,2026-03-18 05:28:10
UMK003024,UMKM-2026-003024,PLK003024,ADM000096,LOK000313,KULINER,KECIL,KATU01,AKTIF,Warung Susu Segar Frozen,,"Warung Susu Segar Frozen merupakan UMKM kuliner yang mengembangkan Frozen Food. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Frozen Food,2024,08818900798,warung-susu-segar-frozen024@mail.com,Produksi 08.00-15.00; pemesanan online 24 jam,Instagram;WhatsApp Business;GoFood,https://cdn.umkmtumbuh.local/logo/umk003024.webp,https://cdn.umkmtumbuh.local/cover/umk003024.webp,true,2024-12-14,false,,,2024-12-14 05:07:41,2025-02-13 05:07:41
UMK003025,UMKM-2026-003025,PLK003025,ADM000160,LOK000326,KECANTIKAN,KECIL,KATU06,AKTIF,Bengkel Maju Jaya Body,3385889002461,"Bengkel Maju Jaya Body adalah usaha keluarga di sektor kecantikan. Produk utama Body Scrub dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Body Scrub,2012,081311822870,kemitraan.bengkel-maju-jaya-body@mail.com,Senin-Sabtu 08.00-17.00,Facebook Marketplace,https://cdn.umkmtumbuh.local/logo/umk003025.webp,https://cdn.umkmtumbuh.local/cover/umk003025.webp,true,2025-11-23,false,,,2025-11-23 04:03:02,2026-01-11 04:03:02
UMK003026,UMKM-2026-003026,PLK003026,ADM000079,LOK000339,FASHION,MIKRO,KATU02,AKTIF,Karya Mandiri Tas,9187619931392,"Karya Mandiri Tas adalah usaha keluarga di sektor fashion. Produk utama Tas Rajut dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Tas Rajut,2019,089654838988,kemitraan.karya-mandiri-tas@bisnis.id,By appointment melalui WhatsApp,Instagram;Shopee;TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk003026.webp,https://cdn.umkmtumbuh.local/cover/umk003026.webp,true,2024-09-07,false,,,2024-09-07 16:44:08,2024-09-07 16:44:08
UMK003027,UMKM-2026-003027,PLK003027,ADM000133,LOK000352,KULINER,MIKRO,KATU01,AKTIF,Rumah Produksi Batik Lestari Wedang,1201063219248,"Rumah Produksi Batik Lestari Wedang bergerak di bidang kuliner dengan produk utama Wedang Uwuh. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Wedang Uwuh,2020,085224732783,halo27.rumah-produksi-batik-lestari-wedang@bisnis.id,Produksi 08.00-15.00; pemesanan online 24 jam,Belum aktif online,https://cdn.umkmtumbuh.local/logo/umk003027.webp,https://cdn.umkmtumbuh.local/cover/umk003027.webp,true,2024-03-21,false,,,2024-03-21 10:12:47,2024-04-06 10:12:47
UMK003028,UMKM-2026-003028,PLK003028,ADM000051,LOK000365,FASHION,KECIL,KATU02,AKTIF,Sanggar Catering Barokah Mukena,3312100949392,"Sanggar Catering Barokah Mukena adalah usaha keluarga di sektor fashion. Produk utama Mukena Travel dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Mukena Travel,2017,087754861312,usaha28.sanggar-catering-barokah-mukena@icloud.com,Senin-Jumat 08.00-16.00,Tokopedia,https://cdn.umkmtumbuh.local/logo/umk003028.webp,https://cdn.umkmtumbuh.local/cover/umk003028.webp,true,2024-10-30,false,,,2024-10-30 18:40:06,2024-11-28 18:40:06
UMK003029,UMKM-2026-003029,PLK003029,ADM000042,LOK000378,JASA,MIKRO,KATU05,AKTIF,Lapak Oleh-Oleh Solo Jasa,1417779682360,"Lapak Oleh-Oleh Solo Jasa adalah usaha keluarga di sektor jasa. Produk utama Jasa Jahit Permak dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Jasa Jahit Permak,2020,0896846555644,lapak-oleh-oleh-solo-jasa029@mail.com,Senin-Sabtu 08.00-17.00,Belum aktif online,https://cdn.umkmtumbuh.local/logo/umk003029.webp,https://cdn.umkmtumbuh.local/cover/umk003029.webp,true,2025-08-25,false,,,2025-08-25 05:32:11,2025-11-04 05:32:11
UMK003030,UMKM-2026-003030,PLK003030,ADM000095,LOK000391,KECANTIKAN,MIKRO,KATU06,AKTIF,Studio Sejahtera Shampoo,1433542445959,Studio Sejahtera Shampoo menjalankan usaha kecantikan berbasis pesanan dan penjualan rutin. Produk unggulan Shampoo Herbal dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Shampoo Herbal,2012,08239567480,kemitraan.studio-sejahtera-shampoo@icloud.com,Setiap hari 10.00-22.00,Belum aktif online,https://cdn.umkmtumbuh.local/logo/umk003030.webp,https://cdn.umkmtumbuh.local/cover/umk003030.webp,true,2025-01-09,false,,,2025-01-09 17:09:57,2025-04-12 17:09:57
UMK003031,UMKM-2026-003031,PLK003031,ADM000210,LOK000404,PERDAGANGAN,MIKRO,KATU11,AKTIF,Pawon Kopi Kartasura Aneka,1843583736087,"Pawon Kopi Kartasura Aneka adalah usaha keluarga di sektor ritel. Produk utama Aneka ATK dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Aneka ATK,2017,0895682864567,pawon-kopi-kartasura-aneka031@bisnis.id,Senin-Sabtu 07.30-16.30,Facebook Marketplace,https://cdn.umkmtumbuh.local/logo/umk003031.webp,https://cdn.umkmtumbuh.local/cover/umk003031.webp,true,2024-07-07,false,,,2024-07-07 17:26:37,2024-07-22 17:26:37
UMK003032,UMKM-2026-003032,PLK003032,ADM000243,LOK000417,AGRIBISNIS,MENENGAH,KATU04,AKTIF,Dapur Digital Kreatif Susu,1350604011889,"Dapur Digital Kreatif Susu merupakan UMKM agribisnis yang mengembangkan Susu Kambing Bubuk. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Susu Kambing Bubuk,2025,089686474454,halo-dapur-digital-kreatif-susu@umkm.id,Senin-Jumat 09.00-17.00; Sabtu 09.00-13.00,TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk003032.webp,https://cdn.umkmtumbuh.local/cover/umk003032.webp,true,2024-11-07,false,,,2024-11-07 17:03:27,2025-01-26 17:03:27
UMK003033,UMKM-2026-003033,PLK003033,ADM000018,LOK000430,KULINER,KECIL,KATU01,AKTIF,Koperasi Roti Hangat Serundeng,3159761381692,Koperasi Roti Hangat Serundeng menjalankan usaha kuliner berbasis pesanan dan penjualan rutin. Produk unggulan Serundeng Kelapa dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Serundeng Kelapa,2025,08511058647,usaha-koperasi-roti-hangat-serundeng@gmail.com,Produksi 05.00-11.00; order online 24 jam,ShopeeFood;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003033.webp,https://cdn.umkmtumbuh.local/cover/umk003033.webp,true,2024-06-12,false,,,2024-06-12 02:10:19,2024-08-25 02:10:19
UMK003034,UMKM-2026-003034,PLK003034,,LOK000443,KULINER,MIKRO,KATU01,MENUNGGU_VERIFIKASI,Depot Kue Tradisi Kopi,1467223356463,"Depot Kue Tradisi Kopi memproduksi dan memasarkan Kopi Susu Botol untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Kopi Susu Botol,2013,0878427836202,usaha-depot-kue-tradisi-kopi@icloud.com,Setiap hari 08.00-21.00,WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003034.webp,https://cdn.umkmtumbuh.local/cover/umk003034.webp,false,2025-01-25,false,,,2025-01-25 17:28:30,2025-01-26 17:28:30
UMK003035,UMKM-2026-003035,PLK003035,ADM000130,LOK000456,KULINER,MIKRO,KATU01,AKTIF,Galeri Pasar Rakyat Abon,1484912051055,Galeri Pasar Rakyat Abon menjalankan usaha kuliner berbasis pesanan dan penjualan rutin. Produk unggulan Abon Sapi dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Abon Sapi,2013,081219521473,galeri-pasar-rakyat-abon035@yahoo.co.id,Senin-Jumat 08.00-16.00,Instagram;Shopee;TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk003035.webp,https://cdn.umkmtumbuh.local/cover/umk003035.webp,true,2025-04-22,false,,,2025-04-22 13:29:17,2025-05-03 13:29:17
UMK003036,UMKM-2026-003036,PLK003036,ADM000034,LOK000469,PERDAGANGAN,MIKRO,KATU11,AKTIF,Workshop Kriya Indah Paket,,"Workshop Kriya Indah Paket merupakan UMKM ritel yang mengembangkan Paket Alat Kebersihan. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Paket Alat Kebersihan,2025,089739523567,cs-workshop-kriya-indah-paket@outlook.com,Selasa-Minggu 09.00-20.00,Website katalog;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003036.webp,https://cdn.umkmtumbuh.local/cover/umk003036.webp,true,2026-02-26,false,,,2026-02-26 11:08:07,2026-03-07 11:08:07
UMK003037,UMKM-2026-003037,PLK003037,ADM000161,LOK000482,KULINER,MIKRO,KATU01,AKTIF,Kedai Kopi Kartasura Kacang,,Kedai Kopi Kartasura Kacang menjalankan usaha kuliner berbasis pesanan dan penjualan rutin. Produk unggulan Kacang Bawang dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Kacang Bawang,2020,0897169781122,kedai-kopi-kartasura-kacang.sales@outlook.com,Senin-Jumat 08.00-16.00,GrabFood;GoFood,https://cdn.umkmtumbuh.local/logo/umk003037.webp,https://cdn.umkmtumbuh.local/cover/umk003037.webp,true,2025-10-08,false,,,2025-10-08 03:38:28,2025-12-23 03:38:28
UMK003038,UMKM-2026-003038,PLK003038,ADM000191,LOK000495,FASHION,MIKRO,KATU02,AKTIF,Toko Herbal Alami Totebag,,"Toko Herbal Alami Totebag bergerak di bidang fashion dengan produk utama Totebag Kanvas. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Totebag Kanvas,2012,08129086922,halo.toko-herbal-alami-totebag@mail.com,Produksi 08.00-15.00; pemesanan online 24 jam,Instagram,https://cdn.umkmtumbuh.local/logo/umk003038.webp,https://cdn.umkmtumbuh.local/cover/umk003038.webp,true,2025-05-13,false,,,2025-05-13 22:28:40,2025-06-08 22:28:40
UMK003039,UMKM-2026-003039,PLK003039,ADM000215,LOK000508,KULINER,MIKRO,KATU01,AKTIF,Rumah Kemasan Tempe Murni Abon,1220165984300,"Rumah Kemasan Tempe Murni Abon adalah usaha keluarga di sektor kuliner. Produk utama Abon Sapi dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Abon Sapi,2019,089631679648,sales39.rumah-kemasan-tempe-murni-abon@icloud.com,Selasa-Minggu 10.00-22.00,Shopee,https://cdn.umkmtumbuh.local/logo/umk003039.webp,https://cdn.umkmtumbuh.local/cover/umk003039.webp,true,2025-09-02,false,,,2025-09-02 19:44:18,2025-11-28 19:44:18
UMK003040,UMKM-2026-003040,PLK003040,ADM000195,LOK000521,KRIYA,MIKRO,KATU03,AKTIF,Sentra Susu Segar Miniatur,1830564403789,"Sentra Susu Segar Miniatur bergerak di bidang kriya dengan produk utama Miniatur Wayang. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Miniatur Wayang,2016,085716024940,sales.sentra-susu-segar-miniatur@yahoo.co.id,By appointment melalui WhatsApp,Instagram;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003040.webp,https://cdn.umkmtumbuh.local/cover/umk003040.webp,true,2024-01-07,false,,,2024-01-07 01:49:32,2024-04-07 01:49:32
UMK003041,UMKM-2026-003041,PLK003041,ADM000219,LOK000534,PERDAGANGAN,MIKRO,KATU11,AKTIF,Kios Rasa Nusantara Paket,3143153284858,"Kios Rasa Nusantara Paket bergerak di bidang ritel dengan produk utama Paket Snack Kantor. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Paket Snack Kantor,2025,089575439989,kontak.kios-rasa-nusantara-paket@bisnis.id,Setiap hari 08.00-21.00,Website katalog;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003041.webp,https://cdn.umkmtumbuh.local/cover/umk003041.webp,true,2024-01-20,false,,,2024-01-20 08:51:51,2024-04-27 08:51:51
UMK003042,UMKM-2026-003042,PLK003042,ADM000007,LOK000547,KECANTIKAN,MIKRO,KATU06,AKTIF,Warung Batik Lestari Shampoo,1853064053782,"Warung Batik Lestari Shampoo merupakan UMKM kecantikan yang mengembangkan Shampoo Herbal. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Shampoo Herbal,2019,08884845297,halo-warung-batik-lestari-shampoo@icloud.com,Produksi 08.00-15.00; pemesanan online 24 jam,Tokopedia;Website katalog,https://cdn.umkmtumbuh.local/logo/umk003042.webp,https://cdn.umkmtumbuh.local/cover/umk003042.webp,true,2026-03-12,false,,,2026-03-12 17:33:17,2026-04-26 17:33:17
UMK003043,UMKM-2026-003043,PLK003043,ADM000238,LOK000560,JASA,MIKRO,KATU05,AKTIF,Bengkel Snack Ceria Jasa,1463020811908,"Bengkel Snack Ceria Jasa adalah usaha keluarga di sektor jasa. Produk utama Jasa Cleaning dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Jasa Cleaning,2023,087831874031,kontak.bengkel-snack-ceria-jasa@umkm.id,Setiap hari 08.00-21.00,TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk003043.webp,https://cdn.umkmtumbuh.local/cover/umk003043.webp,true,2025-09-15,false,,,2025-09-15 08:47:17,2025-11-08 08:47:17
UMK003044,UMKM-2026-003044,PLK003044,ADM000222,LOK000573,KULINER,MIKRO,KATU01,AKTIF,Karya Oleh-Oleh Solo Lumpia,,"Karya Oleh-Oleh Solo Lumpia merupakan UMKM kuliner yang mengembangkan Lumpia Frozen. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Lumpia Frozen,2017,0896882053733,halo-karya-oleh-oleh-solo-lumpia@yahoo.co.id,Toko 09.00-18.00; online 24 jam,Instagram;WhatsApp Business;GoFood,https://cdn.umkmtumbuh.local/logo/umk003044.webp,https://cdn.umkmtumbuh.local/cover/umk003044.webp,true,2024-08-21,false,,,2024-08-21 11:16:29,2024-11-24 11:16:29
UMK003045,UMKM-2026-003045,PLK003045,ADM000117,LOK000586,KULINER,KECIL,KATU01,AKTIF,Rumah Produksi Eco Craft Kue,1275145094003,Rumah Produksi Eco Craft Kue menjalankan usaha kuliner berbasis pesanan dan penjualan rutin. Produk unggulan Kue Kering dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Kue Kering,2017,0853847701025,order-rumah-produksi-eco-craft-kue@gmail.com,Produksi 05.00-11.00; order online 24 jam,Belum aktif online,https://cdn.umkmtumbuh.local/logo/umk003045.webp,https://cdn.umkmtumbuh.local/cover/umk003045.webp,true,2025-11-15,false,,,2025-11-15 21:20:41,2025-12-15 21:20:41
